,Cases,FIPS,Province_State,Country_Region,Date,Lat,Long_,Combined_Key,People_Fully_Vaccinated,People_Partially_Vaccinated
0,284922.0,1.0,Alabama,US,2020-12-10,32.3182,-86.9023,"Alabama, US",,
1,288775.0,1.0,Alabama,US,2020-12-11,32.3182,-86.9023,"Alabama, US",,
2,292841.0,1.0,Alabama,US,2020-12-12,32.3182,-86.9023,"Alabama, US",,
3,295631.0,1.0,Alabama,US,2020-12-13,32.3182,-86.9023,"Alabama, US",,
4,297895.0,1.0,Alabama,US,2020-12-14,32.3182,-86.9023,"Alabama, US",,
5,301533.0,1.0,Alabama,US,2020-12-15,32.3182,-86.9023,"Alabama, US",,
6,305640.0,1.0,Alabama,US,2020-12-16,32.3182,-86.9023,"Alabama, US",,
7,310335.0,1.0,Alabama,US,2020-12-17,32.3182,-86.9023,"Alabama, US",,
8,315683.0,1.0,Alabama,US,2020-12-18,32.3182,-86.9023,"Alabama, US",,
9,319904.0,1.0,Alabama,US,2020-12-19,32.3182,-86.9023,"Alabama, US",,
10,322452.0,1.0,Alabama,US,2020-12-20,32.3182,-86.9023,"Alabama, US",,
11,324832.0,1.0,Alabama,US,2020-12-21,32.3182,-86.9023,"Alabama, US",,
12,329811.0,1.0,Alabama,US,2020-12-22,32.3182,-86.9023,"Alabama, US",,
13,334569.0,1.0,Alabama,US,2020-12-23,32.3182,-86.9023,"Alabama, US",,
14,338801.0,1.0,Alabama,US,2020-12-24,32.3182,-86.9023,"Alabama, US",,
15,342426.0,1.0,Alabama,US,2020-12-25,32.3182,-86.9023,"Alabama, US",,
16,343458.0,1.0,Alabama,US,2020-12-26,32.3182,-86.9023,"Alabama, US",,
17,345628.0,1.0,Alabama,US,2020-12-27,32.3182,-86.9023,"Alabama, US",,
18,347897.0,1.0,Alabama,US,2020-12-28,32.3182,-86.9023,"Alabama, US",,
19,351804.0,1.0,Alabama,US,2020-12-29,32.3182,-86.9023,"Alabama, US",,
20,356820.0,1.0,Alabama,US,2020-12-30,32.3182,-86.9023,"Alabama, US",,
21,361226.0,1.0,Alabama,US,2020-12-31,32.3182,-86.9023,"Alabama, US",,
22,365747.0,1.0,Alabama,US,2021-01-01,32.3182,-86.9023,"Alabama, US",,
23,369458.0,1.0,Alabama,US,2021-01-02,32.3182,-86.9023,"Alabama, US",,
24,371934.0,1.0,Alabama,US,2021-01-03,32.3182,-86.9023,"Alabama, US",,
25,374095.0,1.0,Alabama,US,2021-01-04,32.3182,-86.9023,"Alabama, US",,
26,379593.0,1.0,Alabama,US,2021-01-05,32.3182,-86.9023,"Alabama, US",,
27,384184.0,1.0,Alabama,US,2021-01-06,32.3182,-86.9023,"Alabama, US",,
28,389230.0,1.0,Alabama,US,2021-01-07,32.3182,-86.9023,"Alabama, US",,
29,394287.0,1.0,Alabama,US,2021-01-08,32.3182,-86.9023,"Alabama, US",,
30,399150.0,1.0,Alabama,US,2021-01-09,32.3182,-86.9023,"Alabama, US",,
31,401900.0,1.0,Alabama,US,2021-01-10,32.3182,-86.9023,"Alabama, US",,
32,404000.0,1.0,Alabama,US,2021-01-11,32.3182,-86.9023,"Alabama, US",,
33,407848.0,1.0,Alabama,US,2021-01-12,32.3182,-86.9023,"Alabama, US",,
34,410995.0,1.0,Alabama,US,2021-01-13,32.3182,-86.9023,"Alabama, US",,
35,414583.0,1.0,Alabama,US,2021-01-14,32.3182,-86.9023,"Alabama, US",,
36,417528.0,1.0,Alabama,US,2021-01-15,32.3182,-86.9023,"Alabama, US",,
37,420681.0,1.0,Alabama,US,2021-01-16,32.3182,-86.9023,"Alabama, US",,
38,422598.0,1.0,Alabama,US,2021-01-17,32.3182,-86.9023,"Alabama, US",,
39,424028.0,1.0,Alabama,US,2021-01-18,32.3182,-86.9023,"Alabama, US",,
40,426543.0,1.0,Alabama,US,2021-01-19,32.3182,-86.9023,"Alabama, US",,
41,429655.0,1.0,Alabama,US,2021-01-20,32.3182,-86.9023,"Alabama, US",,
42,432536.0,1.0,Alabama,US,2021-01-21,32.3182,-86.9023,"Alabama, US",,
43,436087.0,1.0,Alabama,US,2021-01-22,32.3182,-86.9023,"Alabama, US",,
44,439442.0,1.0,Alabama,US,2021-01-23,32.3182,-86.9023,"Alabama, US",,
45,441170.0,1.0,Alabama,US,2021-01-24,32.3182,-86.9023,"Alabama, US",,
46,443009.0,1.0,Alabama,US,2021-01-25,32.3182,-86.9023,"Alabama, US",,
47,445909.0,1.0,Alabama,US,2021-01-26,32.3182,-86.9023,"Alabama, US",,
48,449086.0,1.0,Alabama,US,2021-01-27,32.3182,-86.9023,"Alabama, US",,
49,452734.0,1.0,Alabama,US,2021-01-28,32.3182,-86.9023,"Alabama, US",,
50,455582.0,1.0,Alabama,US,2021-01-29,32.3182,-86.9023,"Alabama, US",,
51,455582.0,1.0,Alabama,US,2021-01-30,32.3182,-86.9023,"Alabama, US",,
52,459639.0,1.0,Alabama,US,2021-01-31,32.3182,-86.9023,"Alabama, US",,
53,460860.0,1.0,Alabama,US,2021-02-01,32.3182,-86.9023,"Alabama, US",,
54,462938.0,1.0,Alabama,US,2021-02-02,32.3182,-86.9023,"Alabama, US",,
55,465056.0,1.0,Alabama,US,2021-02-03,32.3182,-86.9023,"Alabama, US",,
56,467823.0,1.0,Alabama,US,2021-02-04,32.3182,-86.9023,"Alabama, US",,
57,469319.0,1.0,Alabama,US,2021-02-05,32.3182,-86.9023,"Alabama, US",,
58,471311.0,1.0,Alabama,US,2021-02-06,32.3182,-86.9023,"Alabama, US",,
59,472423.0,1.0,Alabama,US,2021-02-07,32.3182,-86.9023,"Alabama, US",,
60,473348.0,1.0,Alabama,US,2021-02-08,32.3182,-86.9023,"Alabama, US",,
61,474666.0,1.0,Alabama,US,2021-02-09,32.3182,-86.9023,"Alabama, US",88453.0,300163.0
62,476067.0,1.0,Alabama,US,2021-02-10,32.3182,-86.9023,"Alabama, US",95033.0,309942.0
63,477570.0,1.0,Alabama,US,2021-02-11,32.3182,-86.9023,"Alabama, US",104362.0,320223.0
64,478667.0,1.0,Alabama,US,2021-02-12,32.3182,-86.9023,"Alabama, US",114306.0,326052.0
65,479856.0,1.0,Alabama,US,2021-02-13,32.3182,-86.9023,"Alabama, US",125553.0,334003.0
66,480931.0,1.0,Alabama,US,2021-02-14,32.3182,-86.9023,"Alabama, US",133029.0,337033.0
67,481605.0,1.0,Alabama,US,2021-02-15,32.3182,-86.9023,"Alabama, US",137032.0,337033.0
68,482488.0,1.0,Alabama,US,2021-02-16,32.3182,-86.9023,"Alabama, US",137032.0,336918.0
69,483167.0,1.0,Alabama,US,2021-02-17,32.3182,-86.9023,"Alabama, US",152781.0,341124.0
70,484365.0,1.0,Alabama,US,2021-02-18,32.3182,-86.9023,"Alabama, US",158246.0,340556.0
71,485212.0,1.0,Alabama,US,2021-02-19,32.3182,-86.9023,"Alabama, US",169339.0,353127.0
72,485986.0,1.0,Alabama,US,2021-02-20,32.3182,-86.9023,"Alabama, US",192304.0,346456.0
73,486843.0,1.0,Alabama,US,2021-02-21,32.3182,-86.9023,"Alabama, US",214512.0,347866.0
74,487520.0,1.0,Alabama,US,2021-02-22,32.3182,-86.9023,"Alabama, US",219639.0,361956.0
75,488973.0,1.0,Alabama,US,2021-02-23,32.3182,-86.9023,"Alabama, US",233073.0,360863.0
76,490220.0,1.0,Alabama,US,2021-02-24,32.3182,-86.9023,"Alabama, US",239425.0,357578.0
77,491110.0,1.0,Alabama,US,2021-02-25,32.3182,-86.9023,"Alabama, US",253615.0,353411.0
78,491849.0,1.0,Alabama,US,2021-02-26,32.3182,-86.9023,"Alabama, US",268465.0,348078.0
79,492683.0,1.0,Alabama,US,2021-02-27,32.3182,-86.9023,"Alabama, US",286095.0,342660.0
80,493252.0,1.0,Alabama,US,2021-02-28,32.3182,-86.9023,"Alabama, US",307868.0,344014.0
81,493769.0,1.0,Alabama,US,2021-03-01,32.3182,-86.9023,"Alabama, US",313290.0,344893.0
82,494421.0,1.0,Alabama,US,2021-03-02,32.3182,-86.9023,"Alabama, US",316073.0,340841.0
83,497154.0,1.0,Alabama,US,2021-03-03,32.3182,-86.9023,"Alabama, US",330046.0,335843.0
84,498076.0,1.0,Alabama,US,2021-03-04,32.3182,-86.9023,"Alabama, US",346841.0,331407.0
85,498887.0,1.0,Alabama,US,2021-03-05,32.3182,-86.9023,"Alabama, US",365456.0,329347.0
86,499411.0,1.0,Alabama,US,2021-03-06,32.3182,-86.9023,"Alabama, US",383078.0,327490.0
87,499819.0,1.0,Alabama,US,2021-03-07,32.3182,-86.9023,"Alabama, US",402061.0,329646.0
88,500092.0,1.0,Alabama,US,2021-03-08,32.3182,-86.9023,"Alabama, US",406723.0,323030.0
89,500616.0,1.0,Alabama,US,2021-03-09,32.3182,-86.9023,"Alabama, US",409937.0,327185.0
90,501398.0,1.0,Alabama,US,2021-03-10,32.3182,-86.9023,"Alabama, US",420083.0,333484.0
91,502263.0,1.0,Alabama,US,2021-03-11,32.3182,-86.9023,"Alabama, US",435018.0,338118.0
92,502711.0,1.0,Alabama,US,2021-03-12,32.3182,-86.9023,"Alabama, US",452746.0,344093.0
93,503305.0,1.0,Alabama,US,2021-03-13,32.3182,-86.9023,"Alabama, US",472325.0,348639.0
94,503673.0,1.0,Alabama,US,2021-03-14,32.3182,-86.9023,"Alabama, US",492755.0,351684.0
95,508229.0,1.0,Alabama,US,2021-03-15,32.3182,-86.9023,"Alabama, US",497653.0,352958.0
96,508717.0,1.0,Alabama,US,2021-03-16,32.3182,-86.9023,"Alabama, US",501344.0,359667.0
97,509476.0,1.0,Alabama,US,2021-03-17,32.3182,-86.9023,"Alabama, US",511869.0,370118.0
98,510048.0,1.0,Alabama,US,2021-03-18,32.3182,-86.9023,"Alabama, US",523649.0,379288.0
99,510579.0,1.0,Alabama,US,2021-03-19,32.3182,-86.9023,"Alabama, US",533375.0,390357.0
100,511087.0,1.0,Alabama,US,2021-03-20,32.3182,-86.9023,"Alabama, US",547257.0,399285.0
101,511460.0,1.0,Alabama,US,2021-03-21,32.3182,-86.9023,"Alabama, US",561254.0,401827.0
102,511779.0,1.0,Alabama,US,2021-03-22,32.3182,-86.9023,"Alabama, US",566632.0,403859.0
103,511789.0,1.0,Alabama,US,2021-03-23,32.3182,-86.9023,"Alabama, US",569127.0,414655.0
104,512711.0,1.0,Alabama,US,2021-03-24,32.3182,-86.9023,"Alabama, US",579598.0,429879.0
105,513138.0,1.0,Alabama,US,2021-03-25,32.3182,-86.9023,"Alabama, US",589979.0,448172.0
106,513580.0,1.0,Alabama,US,2021-03-26,32.3182,-86.9023,"Alabama, US",600666.0,460929.0
107,514072.0,1.0,Alabama,US,2021-03-27,32.3182,-86.9023,"Alabama, US",611694.0,475212.0
108,514391.0,1.0,Alabama,US,2021-03-28,32.3182,-86.9023,"Alabama, US",623385.0,479753.0
109,514619.0,1.0,Alabama,US,2021-03-29,32.3182,-86.9023,"Alabama, US",628500.0,482536.0
110,514980.0,1.0,Alabama,US,2021-03-30,32.3182,-86.9023,"Alabama, US",631388.0,491289.0
111,515388.0,1.0,Alabama,US,2021-03-31,32.3182,-86.9023,"Alabama, US",643450.0,498240.0
112,515866.0,1.0,Alabama,US,2021-04-01,32.3182,-86.9023,"Alabama, US",656899.0,510511.0
113,516266.0,1.0,Alabama,US,2021-04-02,32.3182,-86.9023,"Alabama, US",673773.0,520342.0
114,516615.0,1.0,Alabama,US,2021-04-03,32.3182,-86.9023,"Alabama, US",691082.0,528934.0
115,516809.0,1.0,Alabama,US,2021-04-04,32.3182,-86.9023,"Alabama, US",705197.0,532857.0
116,516918.0,1.0,Alabama,US,2021-04-05,32.3182,-86.9023,"Alabama, US",709849.0,536433.0
117,517114.0,1.0,Alabama,US,2021-04-06,32.3182,-86.9023,"Alabama, US",711596.0,542589.0
118,517452.0,1.0,Alabama,US,2021-04-07,32.3182,-86.9023,"Alabama, US",725270.0,546526.0
119,517916.0,1.0,Alabama,US,2021-04-08,32.3182,-86.9023,"Alabama, US",744961.0,553545.0
120,518234.0,1.0,Alabama,US,2021-04-09,32.3182,-86.9023,"Alabama, US",764450.0,556333.0
121,518588.0,1.0,Alabama,US,2021-04-10,32.3182,-86.9023,"Alabama, US",788325.0,559878.0
122,518899.0,1.0,Alabama,US,2021-04-11,32.3182,-86.9023,"Alabama, US",811323.0,563401.0
123,519071.0,1.0,Alabama,US,2021-04-12,32.3182,-86.9023,"Alabama, US",819550.0,565546.0
124,520503.0,1.0,Alabama,US,2021-04-13,32.3182,-86.9023,"Alabama, US",824052.0,563110.0
125,520780.0,1.0,Alabama,US,2021-04-14,32.3182,-86.9023,"Alabama, US",844353.0,557980.0
126,521201.0,1.0,Alabama,US,2021-04-15,32.3182,-86.9023,"Alabama, US",893002.0,549049.0
127,521623.0,1.0,Alabama,US,2021-04-16,32.3182,-86.9023,"Alabama, US",915654.0,543723.0
128,522131.0,1.0,Alabama,US,2021-04-17,32.3182,-86.9023,"Alabama, US",935377.0,540785.0
129,522401.0,1.0,Alabama,US,2021-04-18,32.3182,-86.9023,"Alabama, US",943129.0,538185.0
130,522512.0,1.0,Alabama,US,2021-04-19,32.3182,-86.9023,"Alabama, US",946333.0,537446.0
131,523955.0,1.0,Alabama,US,2021-04-20,32.3182,-86.9023,"Alabama, US",966251.0,528170.0
132,524367.0,1.0,Alabama,US,2021-04-21,32.3182,-86.9023,"Alabama, US",987379.0,519737.0
133,525049.0,1.0,Alabama,US,2021-04-22,32.3182,-86.9023,"Alabama, US",1010415.0,508513.0
134,525477.0,1.0,Alabama,US,2021-04-23,32.3182,-86.9023,"Alabama, US",1033996.0,497745.0
135,525898.0,1.0,Alabama,US,2021-04-24,32.3182,-86.9023,"Alabama, US",1054863.0,488681.0
136,526131.0,1.0,Alabama,US,2021-04-25,32.3182,-86.9023,"Alabama, US",1062524.0,484135.0
137,526348.0,1.0,Alabama,US,2021-04-26,32.3182,-86.9023,"Alabama, US",1066659.0,483123.0
138,526707.0,1.0,Alabama,US,2021-04-27,32.3182,-86.9023,"Alabama, US",1079815.0,478837.0
139,527083.0,1.0,Alabama,US,2021-04-28,32.3182,-86.9023,"Alabama, US",1098820.0,469495.0
140,527513.0,1.0,Alabama,US,2021-04-29,32.3182,-86.9023,"Alabama, US",1121348.0,457745.0
141,527922.0,1.0,Alabama,US,2021-04-30,32.3182,-86.9023,"Alabama, US",1143488.0,446030.0
142,528309.0,1.0,Alabama,US,2021-05-01,32.3182,-86.9023,"Alabama, US",1161725.0,437405.0
143,528597.0,1.0,Alabama,US,2021-05-02,32.3182,-86.9023,"Alabama, US",1165479.0,435954.0
144,528784.0,1.0,Alabama,US,2021-05-03,32.3182,-86.9023,"Alabama, US",1168235.0,435219.0
145,528784.0,1.0,Alabama,US,2021-05-04,32.3182,-86.9023,"Alabama, US",1168235.0,430126.0
146,529446.0,1.0,Alabama,US,2021-05-05,32.3182,-86.9023,"Alabama, US",1199064.0,419727.0
147,530011.0,1.0,Alabama,US,2021-05-06,32.3182,-86.9023,"Alabama, US",1201303.0,418480.0
148,530325.0,1.0,Alabama,US,2021-05-07,32.3182,-86.9023,"Alabama, US",1240335.0,396375.0
149,530744.0,1.0,Alabama,US,2021-05-08,32.3182,-86.9023,"Alabama, US",1263965.0,385723.0
150,530988.0,1.0,Alabama,US,2021-05-09,32.3182,-86.9023,"Alabama, US",1270858.0,383409.0
151,531094.0,1.0,Alabama,US,2021-05-10,32.3182,-86.9023,"Alabama, US",1273670.0,384002.0
152,531404.0,1.0,Alabama,US,2021-05-11,32.3182,-86.9023,"Alabama, US",1273999.0,384192.0
153,531751.0,1.0,Alabama,US,2021-05-12,32.3182,-86.9023,"Alabama, US",1286565.0,377788.0
154,532895.0,1.0,Alabama,US,2021-05-13,32.3182,-86.9023,"Alabama, US",1314534.0,363585.0
155,537813.0,1.0,Alabama,US,2021-05-14,32.3182,-86.9023,"Alabama, US",1334176.0,353699.0
156,539829.0,1.0,Alabama,US,2021-05-15,32.3182,-86.9023,"Alabama, US",1348023.0,349266.0
157,540083.0,1.0,Alabama,US,2021-05-16,32.3182,-86.9023,"Alabama, US",1350649.0,349108.0
158,540267.0,1.0,Alabama,US,2021-05-17,32.3182,-86.9023,"Alabama, US",1350830.0,349085.0
159,540603.0,1.0,Alabama,US,2021-05-18,32.3182,-86.9023,"Alabama, US",1362380.0,346953.0
160,540891.0,1.0,Alabama,US,2021-05-19,32.3182,-86.9023,"Alabama, US",1362834.0,346927.0
161,541230.0,1.0,Alabama,US,2021-05-20,32.3182,-86.9023,"Alabama, US",1382327.0,343367.0
162,541673.0,1.0,Alabama,US,2021-05-21,32.3182,-86.9023,"Alabama, US",1387356.0,340081.0
163,541928.0,1.0,Alabama,US,2021-05-22,32.3182,-86.9023,"Alabama, US",1396990.0,339655.0
164,542124.0,1.0,Alabama,US,2021-05-23,32.3182,-86.9023,"Alabama, US",1407769.0,339051.0
165,542256.0,1.0,Alabama,US,2021-05-24,32.3182,-86.9023,"Alabama, US",1407917.0,339095.0
166,542562.0,1.0,Alabama,US,2021-05-25,32.3182,-86.9023,"Alabama, US",1415771.0,338523.0
167,542831.0,1.0,Alabama,US,2021-05-26,32.3182,-86.9023,"Alabama, US",1419599.0,338008.0
168,543177.0,1.0,Alabama,US,2021-05-27,32.3182,-86.9023,"Alabama, US",1423605.0,335245.0
169,543405.0,1.0,Alabama,US,2021-05-28,32.3182,-86.9023,"Alabama, US",1429238.0,334315.0
170,543405.0,1.0,Alabama,US,2021-05-29,32.3182,-86.9023,"Alabama, US",1431669.0,333846.0
171,543405.0,1.0,Alabama,US,2021-05-30,32.3182,-86.9023,"Alabama, US",1432446.0,333609.0
172,543405.0,1.0,Alabama,US,2021-05-31,32.3182,-86.9023,"Alabama, US",1432446.0,333609.0
173,544045.0,1.0,Alabama,US,2021-06-01,32.3182,-86.9023,"Alabama, US",1433267.0,333517.0
174,544598.0,1.0,Alabama,US,2021-06-02,32.3182,-86.9023,"Alabama, US",1435324.0,332731.0
175,545028.0,1.0,Alabama,US,2021-06-03,32.3182,-86.9023,"Alabama, US",1435719.0,332569.0
176,545585.0,1.0,Alabama,US,2021-06-04,32.3182,-86.9023,"Alabama, US",1440101.0,331863.0
177,545585.0,1.0,Alabama,US,2021-06-05,32.3182,-86.9023,"Alabama, US",1440289.0,331956.0
178,545585.0,1.0,Alabama,US,2021-06-06,32.3182,-86.9023,"Alabama, US",1441834.0,331545.0
179,546324.0,1.0,Alabama,US,2021-06-07,32.3182,-86.9023,"Alabama, US",1442775.0,331364.0
180,546540.0,1.0,Alabama,US,2021-06-08,32.3182,-86.9023,"Alabama, US",1443230.0,331305.0
181,546845.0,1.0,Alabama,US,2021-06-09,32.3182,-86.9023,"Alabama, US",1445608.0,330670.0
182,547135.0,1.0,Alabama,US,2021-06-10,32.3182,-86.9023,"Alabama, US",1460230.0,326787.0
183,547323.0,1.0,Alabama,US,2021-06-11,32.3182,-86.9023,"Alabama, US",1468898.0,324221.0
184,547323.0,1.0,Alabama,US,2021-06-12,32.3182,-86.9023,"Alabama, US",1485108.0,320378.0
185,547323.0,1.0,Alabama,US,2021-06-13,32.3182,-86.9023,"Alabama, US",1490848.0,319226.0
186,547873.0,1.0,Alabama,US,2021-06-14,32.3182,-86.9023,"Alabama, US",1499941.0,315944.0
187,548163.0,1.0,Alabama,US,2021-06-15,32.3182,-86.9023,"Alabama, US",1501171.0,315598.0
188,548323.0,1.0,Alabama,US,2021-06-16,32.3182,-86.9023,"Alabama, US",1508504.0,313642.0
189,548323.0,1.0,Alabama,US,2021-06-17,32.3182,-86.9023,"Alabama, US",1546119.0,352012.0
190,548657.0,1.0,Alabama,US,2021-06-18,32.3182,-86.9023,"Alabama, US",1546983.0,351721.0
191,548657.0,1.0,Alabama,US,2021-06-19,32.3182,-86.9023,"Alabama, US",1558881.0,350124.0
192,548657.0,1.0,Alabama,US,2021-06-20,32.3182,-86.9023,"Alabama, US",1562192.0,350840.0
193,549013.0,1.0,Alabama,US,2021-06-21,32.3182,-86.9023,"Alabama, US",1563573.0,351549.0
194,549013.0,1.0,Alabama,US,2021-06-22,32.3182,-86.9023,"Alabama, US",1566908.0,351426.0
195,549394.0,1.0,Alabama,US,2021-06-23,32.3182,-86.9023,"Alabama, US",1570452.0,352255.0
196,549394.0,1.0,Alabama,US,2021-06-24,32.3182,-86.9023,"Alabama, US",1574676.0,353980.0
197,549934.0,1.0,Alabama,US,2021-06-25,32.3182,-86.9023,"Alabama, US",1574934.0,353969.0
198,549934.0,1.0,Alabama,US,2021-06-26,32.3182,-86.9023,"Alabama, US",1578780.0,354993.0
199,549934.0,1.0,Alabama,US,2021-06-27,32.3182,-86.9023,"Alabama, US",1584456.0,357225.0
200,550451.0,1.0,Alabama,US,2021-06-28,32.3182,-86.9023,"Alabama, US",1590001.0,358134.0
201,550451.0,1.0,Alabama,US,2021-06-29,32.3182,-86.9023,"Alabama, US",1594040.0,359370.0
202,550983.0,1.0,Alabama,US,2021-06-30,32.3182,-86.9023,"Alabama, US",1594625.0,359541.0
203,550983.0,1.0,Alabama,US,2021-07-01,32.3182,-86.9023,"Alabama, US",1601802.0,360943.0
204,551298.0,1.0,Alabama,US,2021-07-02,32.3182,-86.9023,"Alabama, US",1602022.0,360930.0
205,551298.0,1.0,Alabama,US,2021-07-03,32.3182,-86.9023,"Alabama, US",1612803.0,357031.0
206,551298.0,1.0,Alabama,US,2021-07-04,32.3182,-86.9023,"Alabama, US",1612913.0,357058.0
207,551298.0,1.0,Alabama,US,2021-07-05,32.3182,-86.9023,"Alabama, US",1612913.0,357058.0
208,551298.0,1.0,Alabama,US,2021-07-06,32.3182,-86.9023,"Alabama, US",1617584.0,358759.0
209,552911.0,1.0,Alabama,US,2021-07-07,32.3182,-86.9023,"Alabama, US",1619647.0,359304.0
210,552911.0,1.0,Alabama,US,2021-07-08,32.3182,-86.9023,"Alabama, US",1623114.0,359136.0
211,554071.0,1.0,Alabama,US,2021-07-09,32.3182,-86.9023,"Alabama, US",1626323.0,359259.0
212,554605.0,1.0,Alabama,US,2021-07-10,32.3182,-86.9023,"Alabama, US",1629745.0,359211.0
213,554605.0,1.0,Alabama,US,2021-07-11,32.3182,-86.9023,"Alabama, US",1633408.0,359549.0
214,555215.0,1.0,Alabama,US,2021-07-12,32.3182,-86.9023,"Alabama, US",1633505.0,359594.0
215,555215.0,1.0,Alabama,US,2021-07-13,32.3182,-86.9023,"Alabama, US",1638866.0,361886.0
216,556613.0,1.0,Alabama,US,2021-07-14,32.3182,-86.9023,"Alabama, US",1639032.0,361882.0
217,557578.0,1.0,Alabama,US,2021-07-15,32.3182,-86.9023,"Alabama, US",1645083.0,364117.0
218,558577.0,1.0,Alabama,US,2021-07-16,32.3182,-86.9023,"Alabama, US",1647995.0,365564.0
219,559478.0,1.0,Alabama,US,2021-07-17,32.3182,-86.9023,"Alabama, US",1648172.0,365681.0
220,560202.0,1.0,Alabama,US,2021-07-18,32.3182,-86.9023,"Alabama, US",1651404.0,367403.0
221,560920.0,1.0,Alabama,US,2021-07-19,32.3182,-86.9023,"Alabama, US",1653604.0,369178.0
222,562311.0,1.0,Alabama,US,2021-07-20,32.3182,-86.9023,"Alabama, US",1654644.0,370309.0
223,563943.0,1.0,Alabama,US,2021-07-21,32.3182,-86.9023,"Alabama, US",1659775.0,375039.0
224,565510.0,1.0,Alabama,US,2021-07-22,32.3182,-86.9023,"Alabama, US",1662812.0,378476.0
225,567243.0,1.0,Alabama,US,2021-07-23,32.3182,-86.9023,"Alabama, US",1663031.0,378566.0
226,569131.0,1.0,Alabama,US,2021-07-24,32.3182,-86.9023,"Alabama, US",1665751.0,383139.0
227,570667.0,1.0,Alabama,US,2021-07-25,32.3182,-86.9023,"Alabama, US",1668818.0,389854.0
228,572070.0,1.0,Alabama,US,2021-07-26,32.3182,-86.9023,"Alabama, US",1671098.0,396435.0
229,574737.0,1.0,Alabama,US,2021-07-27,32.3182,-86.9023,"Alabama, US",1672423.0,400935.0
230,577463.0,1.0,Alabama,US,2021-07-28,32.3182,-86.9023,"Alabama, US",1677048.0,415719.0
231,577463.0,1.0,Alabama,US,2021-07-29,32.3182,-86.9023,"Alabama, US",1677279.0,415963.0
232,577463.0,1.0,Alabama,US,2021-07-30,32.3182,-86.9023,"Alabama, US",1683367.0,433184.0
233,585607.0,1.0,Alabama,US,2021-07-31,32.3182,-86.9023,"Alabama, US",1683584.0,433460.0
234,587405.0,1.0,Alabama,US,2021-08-01,32.3182,-86.9023,"Alabama, US",1687404.0,442701.0
235,589110.0,1.0,Alabama,US,2021-08-02,32.3182,-86.9023,"Alabama, US",1687444.0,442865.0
236,592417.0,1.0,Alabama,US,2021-08-03,32.3182,-86.9023,"Alabama, US",1693504.0,460975.0
237,595816.0,1.0,Alabama,US,2021-08-04,32.3182,-86.9023,"Alabama, US",1696031.0,468017.0
238,599633.0,1.0,Alabama,US,2021-08-05,32.3182,-86.9023,"Alabama, US",1697144.0,471282.0
239,603318.0,1.0,Alabama,US,2021-08-06,32.3182,-86.9023,"Alabama, US",1703519.0,489131.0
240,607209.0,1.0,Alabama,US,2021-08-07,32.3182,-86.9023,"Alabama, US",1707895.0,499450.0
241,607209.0,1.0,Alabama,US,2021-08-08,32.3182,-86.9023,"Alabama, US",1708026.0,499698.0
242,612086.0,1.0,Alabama,US,2021-08-09,32.3182,-86.9023,"Alabama, US",1711014.0,506454.0
243,615901.0,1.0,Alabama,US,2021-08-10,32.3182,-86.9023,"Alabama, US",1715676.0,515712.0
244,619752.0,1.0,Alabama,US,2021-08-11,32.3182,-86.9023,"Alabama, US",1716368.0,517033.0
245,623919.0,1.0,Alabama,US,2021-08-12,32.3182,-86.9023,"Alabama, US",1720455.0,524820.0
246,627905.0,1.0,Alabama,US,2021-08-13,32.3182,-86.9023,"Alabama, US",1725039.0,531318.0
247,627905.0,1.0,Alabama,US,2021-08-14,32.3182,-86.9023,"Alabama, US",1726776.0,533551.0
248,634897.0,1.0,Alabama,US,2021-08-15,32.3182,-86.9023,"Alabama, US",1734722.0,540328.0
249,637363.0,1.0,Alabama,US,2021-08-16,32.3182,-86.9023,"Alabama, US",1743610.0,545531.0
250,641386.0,1.0,Alabama,US,2021-08-17,32.3182,-86.9023,"Alabama, US",1748529.0,547334.0
251,645851.0,1.0,Alabama,US,2021-08-18,32.3182,-86.9023,"Alabama, US",1752243.0,550355.0
252,649741.0,1.0,Alabama,US,2021-08-19,32.3182,-86.9023,"Alabama, US",1759489.0,553501.0
253,653540.0,1.0,Alabama,US,2021-08-20,32.3182,-86.9023,"Alabama, US",1770725.0,559970.0
254,659750.0,1.0,Alabama,US,2021-08-21,32.3182,-86.9023,"Alabama, US",1777585.0,563197.0
255,663065.0,1.0,Alabama,US,2021-08-22,32.3182,-86.9023,"Alabama, US",1781590.0,564344.0
256,665653.0,1.0,Alabama,US,2021-08-23,32.3182,-86.9023,"Alabama, US",1793712.0,564838.0
257,665653.0,1.0,Alabama,US,2021-08-24,32.3182,-86.9023,"Alabama, US",1802279.0,566010.0
258,665653.0,1.0,Alabama,US,2021-08-25,32.3182,-86.9023,"Alabama, US",1803904.0,566378.0
259,676795.0,1.0,Alabama,US,2021-08-26,32.3182,-86.9023,"Alabama, US",1813256.0,567613.0
260,681828.0,1.0,Alabama,US,2021-08-27,32.3182,-86.9023,"Alabama, US",1838347.0,561357.0
261,688018.0,1.0,Alabama,US,2021-08-28,32.3182,-86.9023,"Alabama, US",1850031.0,564976.0
262,691451.0,1.0,Alabama,US,2021-08-29,32.3182,-86.9023,"Alabama, US",1860445.0,566008.0
263,694523.0,1.0,Alabama,US,2021-08-30,32.3182,-86.9023,"Alabama, US",1868344.0,564535.0
